,scope,module_type,scope_mean,scope_percentage
111,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn1.to_k,Linear,0.0006154327653348,0.11892420586179712
112,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn1.to_v,Linear,0.0005553681869059,0.10731752403978746
113,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn1.to_out.0,Linear,0.000808262405917,0.15618597215787441
114,unet.down_blocks.0.attentions.1.transformer_blocks.0.ff.net.0.proj,Linear,0.0007071183063089,0.13664121861041548
115,unet.down_blocks.0.attentions.1.transformer_blocks.0.ff.net.2,Linear,0.0008286084048449,0.1601175661536039
116,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn2.to_q,Linear,0.0007143326103687,0.13803528702776813
117,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn2.to_k,Linear,0.000736959837377,0.14240769804386474
118,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn2.to_v,Linear,0.0006050649564713,0.11692076453551693
119,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn2.to_out.0,Linear,0.0007617405615746,0.1471962437825314
120,unet.down_blocks.0.resnets.0.time_emb_proj,Linear,0.000730935158208,0.14124350883246378
121,unet.down_blocks.0.resnets.1.time_emb_proj,Linear,0.0007172414567321,0.13859738294340096
122,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn1.to_q,Linear,0.0006185899022966,0.11953428063702415
123,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn1.to_k,Linear,0.0003465841058641,0.06697277408001934
124,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn1.to_v,Linear,0.0003157338593155,0.061011373780772954
125,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn1.to_out.0,Linear,0.0006513175554573,0.1258584648226667
126,unet.down_blocks.1.attentions.0.transformer_blocks.0.ff.net.0.proj,Linear,0.0007220976985991,0.13953578716890824
127,unet.down_blocks.1.attentions.0.transformer_blocks.0.ff.net.2,Linear,0.000673284754157,0.13010333413661837
128,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_q,Linear,0.0005618734285235,0.1085745755600966
129,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_k,Linear,0.0004363553598523,0.08431987629996136
130,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,Linear,0.0003805881831794,0.07354361027621256
131,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_out.0,Linear,0.0006712154019623,0.1297034593163865
132,unet.down_blocks.1.attentions.1.transformer_blocks.0.attn1.to_q,Linear,0.0007409224752336,0.14317342516591305
133,unet.down_blocks.1.attentions.1.transformer_blocks.0.attn1.to_k,Linear,0.0004108055029064,0.07938270587563286
134,unet.down_blocks.1.attentions.1.transformer_blocks.0.attn1.to_v,Linear,0.0003598868381232,0.06954335036197101
135,unet.down_blocks.1.attentions.1.transformer_blocks.0.attn1.to_out.0,Linear,0.0006526750046759,0.12612077385041545
136,unet.down_blocks.1.attentions.1.transformer_blocks.0.ff.net.0.proj,Linear,0.0007303216494619,0.14112495641775846
137,unet.down_blocks.1.attentions.1.transformer_blocks.0.ff.net.2,Linear,0.0006819461472332,0.13177703328177778
138,unet.down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_q,Linear,0.0005737235769629,0.11086445931650242
139,unet.down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_k,Linear,0.0004367703571915,0.08440006902251208
140,unet.down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,Linear,0.0003820303827524,0.07382229618403865
141,unet.down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_out.0,Linear,0.0006882852874696,0.1330019879168309
142,unet.down_blocks.1.resnets.0.time_emb_proj,Linear,0.0007132750470191,0.13783092696021257
143,unet.down_blocks.1.resnets.1.time_emb_proj,Linear,0.0006976041477173,0.13480273385841546
144,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn1.to_q,Linear,0.0009048981126397,0.17485953867433818
145,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn1.to_k,Linear,0.0005379091482609,0.10394379676539132
146,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn1.to_v,Linear,0.0004661190323531,0.09007131059963285
147,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn1.to_out.0,Linear,0.000790919503197,0.15283468660811594
148,unet.down_blocks.2.attentions.0.transformer_blocks.0.ff.net.0.proj,Linear,0.0007166997063905,0.13849269688705315
149,unet.down_blocks.2.attentions.0.transformer_blocks.0.ff.net.2,Linear,0.0006968128960579,0.1346498349870338
150,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_q,Linear,0.0007342392113059,0.14188197319920773
151,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_k,Linear,0.0005081624258309,0.09819563784171982
152,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,Linear,0.0004274141509085,0.08259210645574878
153,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_out.0,Linear,0.000761328684166,0.1471166539451208
154,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn1.to_q,Linear,0.0008881366346031,0.1716206057204058
155,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn1.to_k,Linear,0.0005149185191839,0.09950116312732368
156,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn1.to_v,Linear,0.0004599066916853,0.08887085829667633
157,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn1.to_out.0,Linear,0.0007867427542805,0.1520275853682126
158,unet.down_blocks.2.attentions.1.transformer_blocks.0.ff.net.0.proj,Linear,0.0007037048228085,0.13598160827217393
159,unet.down_blocks.2.attentions.1.transformer_blocks.0.ff.net.2,Linear,0.0006829099729657,0.13196327980013528
160,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_q,Linear,0.0007298701908439,0.14103771803746862
161,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_k,Linear,0.0005006176885217,0.09673771758873431
162,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,Linear,0.0004166473168879,0.08051155881891787
163,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_out.0,Linear,0.0007597024086862,0.14680239781375848
164,unet.down_blocks.2.resnets.0.time_emb_proj,Linear,0.0008758544921875,0.16924724486714976
165,unet.down_blocks.2.resnets.1.time_emb_proj,Linear,0.0008634802419692,0.16685608540467634
166,unet.down_blocks.3.resnets.0.time_emb_proj,Linear,0.0008725229185074,0.16860346251350727
167,unet.down_blocks.3.resnets.1.time_emb_proj,Linear,0.0008631571196019,0.16679364629988408
168,unet.up_blocks.0.resnets.0.time_emb_proj,Linear,0.000854839477688,0.16518637250009663
169,unet.up_blocks.0.resnets.1.time_emb_proj,Linear,0.0008473685011267,0.16374270553172948
170,unet.up_blocks.0.resnets.2.time_emb_proj,Linear,0.0008430271875113,0.16290380435000967
171,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn1.to_q,Linear,0.0008898919913917,0.17195980509984543
172,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn1.to_k,Linear,0.0005245223641395,0.10135697857768118
173,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn1.to_v,Linear,0.0004550469573587,0.0879317791997488
174,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn1.to_out.0,Linear,0.0007926846854388,0.15317578462585507
175,unet.up_blocks.1.attentions.0.transformer_blocks.0.ff.net.0.proj,Linear,0.0007024032995104,0.13573010618558456
176,unet.up_blocks.1.attentions.0.transformer_blocks.0.ff.net.2,Linear,0.0006889529526233,0.13313100533783576
177,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_q,Linear,0.0007309761364012,0.14125142732390336
178,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_k,Linear,0.0004911221098154,0.09490282315273431
179,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,Linear,0.0004181889817118,0.08080946506508214
180,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_out.0,Linear,0.0007436087820678,0.14369251827397103
181,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn1.to_q,Linear,0.0008823703508824,0.17050634799659906
182,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn1.to_k,Linear,0.0005137846339493,0.09928205486942998
183,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn1.to_v,Linear,0.0004570089746266,0.08831091297132368
184,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn1.to_out.0,Linear,0.0007889525964856,0.1524546080165411
185,unet.up_blocks.1.attentions.1.transformer_blocks.0.ff.net.0.proj,Linear,0.0007109999656677,0.13739129771356523
186,unet.up_blocks.1.attentions.1.transformer_blocks.0.ff.net.2,Linear,0.0006936382967978,0.13403638585464736
187,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_q,Linear,0.0007368721067905,0.14239074527352658
188,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_k,Linear,0.0004983817692846,0.0963056559004058
189,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,Linear,0.0004224945325404,0.08164145556336232
190,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_out.0,Linear,0.0007480090949684,0.1445428202837488
191,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn1.to_q,Linear,0.0008868414908647,0.17137033639897584
192,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn1.to_k,Linear,0.000521248485893,0.10072434510009663
193,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn1.to_v,Linear,0.0004590758588165,0.08871031088241546
194,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn1.to_out.0,Linear,0.000777505710721,0.150242649414686
195,unet.up_blocks.1.attentions.2.transformer_blocks.0.ff.net.0.proj,Linear,0.0007077246438711,0.13675838528910145
196,unet.up_blocks.1.attentions.2.transformer_blocks.0.ff.net.2,Linear,0.0006907596718519,0.1334801298264541
197,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_q,Linear,0.0007324016653001,0.14152689184542994
198,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_k,Linear,0.0004970852285623,0.09605511663039615
199,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,Linear,0.0004163772799074,0.08045937775988406
200,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_out.0,Linear,0.0007423456292599,0.14344843077485991
201,unet.up_blocks.1.resnets.0.time_emb_proj,Linear,0.0008648768998682,0.16712597098902415
202,unet.up_blocks.1.resnets.1.time_emb_proj,Linear,0.0008462009951472,0.16351710051153623
203,unet.up_blocks.1.resnets.2.time_emb_proj,Linear,0.000851684063673,0.1645766306614493
204,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn1.to_q,Linear,0.0006151061505079,0.11886109188558455
205,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn1.to_k,Linear,0.000348961353302,0.06743214556560387
206,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn1.to_v,Linear,0.0003145364578813,0.060779991861120784
207,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn1.to_out.0,Linear,0.0006480782292783,0.12523250807310146
208,unet.up_blocks.2.attentions.0.transformer_blocks.0.ff.net.0.proj,Linear,0.0007229100912809,0.13969277126200969
209,unet.up_blocks.2.attentions.0.transformer_blocks.0.ff.net.2,Linear,0.0006722871679812,0.12991056386110145
210,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_q,Linear,0.0005630977917462,0.10881116748718841
211,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_k,Linear,0.0004344638437032,0.08395436593298551
212,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,Linear,0.0003753134049475,0.0725243294584541
213,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_out.0,Linear,0.0006570192053914,0.1269602329258744
214,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn1.to_q,Linear,0.0006386132910847,0.12340353450912078
215,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn1.to_k,Linear,0.0003489413298666,0.06742827630272465
216,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn1.to_v,Linear,0.0003182807005941,0.0615035170230145
217,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn1.to_out.0,Linear,0.0006405147258192,0.12377096151095653
218,unet.up_blocks.2.attentions.1.transformer_blocks.0.ff.net.0.proj,Linear,0.0007191905751824,0.13897402418983573
219,unet.up_blocks.2.attentions.1.transformer_blocks.0.ff.net.2,Linear,0.0006868660915642,0.13272774716216426
220,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_q,Linear,0.0005634210072457,0.10887362458854107
221,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_k,Linear,0.0004355668090283,0.0841674993291401
222,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,Linear,0.0003698561806231,0.07146979335712078
223,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_out.0,Linear,0.0006570751778781,0.12697104886533334
224,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn1.to_q,Linear,0.0006366812624037,0.12303019563356522
225,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn1.to_k,Linear,0.000341486511752,0.06598773173951691
226,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn1.to_v,Linear,0.0003156581893563,0.06099675156643478
227,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn1.to_out.0,Linear,0.0006434706039726,0.12434214569518841
228,unet.up_blocks.2.attentions.2.transformer_blocks.0.ff.net.0.proj,Linear,0.0007214683108031,0.1394141663387633
229,unet.up_blocks.2.attentions.2.transformer_blocks.0.ff.net.2,Linear,0.0006780399940907,0.13102222108032852
230,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_q,Linear,0.0005655609071254,0.1092871318116715
231,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_k,Linear,0.0004290741868317,0.08291288634428987
232,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,Linear,0.0003697850741446,0.07145605297480194
233,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_out.0,Linear,0.000648526661098,0.12531916156483094
234,unet.up_blocks.2.resnets.0.time_emb_proj,Linear,0.0007254130672663,0.1401764381190918
235,unet.up_blocks.2.resnets.1.time_emb_proj,Linear,0.0007002719212323,0.13531824564875364
236,unet.up_blocks.2.resnets.2.time_emb_proj,Linear,0.0007014900911599,0.1355536408038454
237,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn1.to_q,Linear,0.0007256380748003,0.14021991783580678
238,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn1.to_k,Linear,0.0006516959983855,0.1259315938909179
239,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn1.to_v,Linear,0.000614505354315,0.11874499600289855
240,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn1.to_out.0,Linear,0.0007862353697419,0.15192954004674397
241,unet.up_blocks.3.attentions.0.transformer_blocks.0.ff.net.0.proj,Linear,0.0006817130371928,0.131731987863343
242,unet.up_blocks.3.attentions.0.transformer_blocks.0.ff.net.2,Linear,0.0007867500651627,0.15202899809907247
243,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_q,Linear,0.0006919184699654,0.13370405216722706
244,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_k,Linear,0.0007079248782247,0.13679707791781642
245,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,Linear,0.0005842433311045,0.11289726204917876
246,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_out.0,Linear,0.0007387872785329,0.1427608267696425
247,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn1.to_q,Linear,0.0007179206702858,0.13872863193928503
248,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn1.to_k,Linear,0.0006458573043346,0.12480334383277296
249,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn1.to_v,Linear,0.0006081297993659,0.11751300470838648
250,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn1.to_out.0,Linear,0.0007875929120928,0.15219186707107246
251,unet.up_blocks.3.attentions.1.transformer_blocks.0.ff.net.0.proj,Linear,0.0006855538580566,0.13247417546987442
252,unet.up_blocks.3.attentions.1.transformer_blocks.0.ff.net.2,Linear,0.0007949376013129,0.15361113068848312
253,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_q,Linear,0.0006890633609145,0.13315234027333334
