,scope,module_type,scope_mean,scope_percentage
71,unet.up_blocks.0.resnets.1.time_emb_proj,Linear,0.0008473685011267662,0.16239388388274473
72,unet.up_blocks.0.resnets.2.time_emb_proj,Linear,0.0008430271875113249,0.16156189310396657
73,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn1.to_q,Linear,0.000889891991391778,0.170543295539188
74,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn1.to_k,Linear,0.0005245223641395569,0.10052205596823235
75,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn1.to_v,Linear,0.00045504695735871793,0.08720744594145939
76,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn1.to_out.0,Linear,0.0007926846854388713,0.15191400741426964
77,unet.up_blocks.1.attentions.0.transformer_blocks.0.ff.net.0.proj,Linear,0.000702403299510479,0.13461203680321512
78,unet.up_blocks.1.attentions.0.transformer_blocks.0.ff.net.2,Linear,0.0006889529526233673,0.13203434590762037
79,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_q,Linear,0.0007309761364012957,0.14008787635835304
80,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_k,Linear,0.0004911221098154783,0.09412106629827631
81,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,Linear,0.00041818898171186447,0.08014380148289256
82,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_out.0,Linear,0.0007436087820678949,0.1425088589542198
83,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn1.to_q,Linear,0.000882370350882411,0.16910181120992432
84,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn1.to_k,Linear,0.000513784633949399,0.09846422433141078
85,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn1.to_v,Linear,0.00045700897462666037,0.08758345661917812
86,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn1.to_out.0,Linear,0.0007889525964856148,0.15119877145811914
87,unet.up_blocks.1.attentions.1.transformer_blocks.0.ff.net.0.proj,Linear,0.0007109999656677246,0.13625954435614177
88,unet.up_blocks.1.attentions.1.transformer_blocks.0.ff.net.2,Linear,0.0006936382967978715,0.13293226840156885
89,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_q,Linear,0.0007368721067905426,0.1412178092381973
90,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_k,Linear,0.000498381769284606,0.09551234328731961
91,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,Linear,0.00042249453254044055,0.08096893850459835
92,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_out.0,Linear,0.0007480090949684382,0.14335215664733483
93,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn1.to_q,Linear,0.0008868414908647538,0.16995868255474136
94,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn1.to_k,Linear,0.0005212484858930111,0.09989463377457182
95,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn1.to_v,Linear,0.0004590758588165045,0.08797956451164557
96,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn1.to_out.0,Linear,0.000777505710721016,0.14900503374518376
97,unet.up_blocks.1.attentions.2.transformer_blocks.0.ff.net.0.proj,Linear,0.0007077246438711882,0.13563184551343274
98,unet.up_blocks.1.attentions.2.transformer_blocks.0.ff.net.2,Linear,0.0006907596718519927,0.13238059450221876
99,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_q,Linear,0.0007324016653001309,0.14036107175582313
100,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_k,Linear,0.000497085228562355,0.09526386782095699
101,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,Linear,0.000416377279907465,0.07979659800286872
102,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_out.0,Linear,0.000742345629259944,0.14226678211262397
103,unet.up_blocks.1.resnets.0.time_emb_proj,Linear,0.0008648768998682499,0.16574927987447272
104,unet.up_blocks.1.resnets.1.time_emb_proj,Linear,0.0008462009951472283,0.16217013727165241
105,unet.up_blocks.1.resnets.2.time_emb_proj,Linear,0.0008516840636730195,0.1632209395994643
106,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn1.to_q,Linear,0.0006151061505079269,0.11788198009286509
107,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn1.to_k,Linear,0.000348961353302002,0.0668766769266693
108,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn1.to_v,Linear,0.00031453645788133145,0.060279319977259084
109,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn1.to_out.0,Linear,0.000648078229278326,0.1242009120853724
